Product_ID,Product_Name,Category,Units_Sold,unit_price,Supplier,Waste_Units,Notes,delivery_date,Sales_Date, Inventory,Revenue,waste cost,Inventory cost
P004,bread-white,Bakery,53,2.15,BakeHouse Inc.,4,Hit.,2024-06-26,2024-06-26,57,113.95,8.6,122.55
P002,milk 2l,Dairy,19,3.5,DairyBest Inc.,2,Better work democratic.,2024-09-12,2024-09-13,21,66.5,7,73.5
P001,bananas,Fruits,26,0.45,AgriFoods Inc.,3,Else.,2024-12-14,2024-12-13,29,11.7,1.35,13.05
P002,milk 2l,Dairy,64,3.5,DairyBest Inc.,5,Them difficult peace capital.,2024-05-18,2024-05-19,69,224,17.5,241.5
P005,lettuce,Vegetables,59,1.1,GreenLeaf Inc.,3,Reduce.,2023-03-31,2023-04-01,62,64.9,3.3,68.2
P003,chicken breast,Meat,16,9.25,Meats-R-Us Inc.,4,Somebody.,2023-12-14,2023-12-15,20,148,37,185
P005,lettuce,Vegetables,34,1.1,GreenLeaf Inc.,1,Yard machine.,2023-01-06,2023-01-06,35,37.4,1.1,38.5
P002,milk 2l,Dairy,25,3.5,DairyBest Inc.,5,News drop.,2023-08-27,2023-08-28,30,87.5,17.5,105
P005,lettuce,Vegetables,47,1.1,GreenLeaf Inc.,1,Try thought computer.,2024-12-26,2024-12-25,48,51.7,1.1,52.8
P007,eggs dozen,Dairy,58,4,DairyBest Inc.,5,Similar its current.,2024-09-06,2024-09-04,63,232,20,252
P003,chicken breast,Meat,59,9.25,Meats-R-Us Inc.,4,Much quite collection.,2023-05-28,2023-05-29,63,545.75,37,582.75
P004,bread-white,Bakery,13,2.15,BakeHouse Inc.,1,Down professor bank.,2025-02-21,2025-02-21,14,27.95,2.15,30.1
P006,tomatoes,Vegetables,41,1.25,GreenLeaf Inc.,4,Thousand another about.,2024-11-08,2024-11-09,45,51.25,5,56.25
P005,lettuce,Vegetables,79,1.1,GreenLeaf Inc.,3,Strong control past industry.,2025-02-22,2025-02-20,82,86.9,3.3,90.2
P004,bread-white,Bakery,37,2.15,BakeHouse Inc.,3,Animal computer.,2024-10-07,2024-10-07,40,79.55,6.45,86
P003,chicken breast,Meat,25,9.25,Meats-R-Us Inc.,1,Probably north.,2024-08-08,2024-08-08,26,231.25,9.25,240.5
P007,eggs dozen,Dairy,75,4,DairyBest Inc.,0,Property produce.,2025-03-04,2025-03-02,75,300,0,300
P002,milk 2l,Dairy,34,3.5,DairyBest Inc.,2,Wonder.,2023-03-17,2023-03-18,36,119,7,126
P005,lettuce,Vegetables,20,1.1,GreenLeaf Inc.,4,Prove chair spring.,2023-02-26,2023-02-27,24,22,4.4,26.4
P007,eggs dozen,Dairy,66,4,DairyBest Inc.,5,Blue.,2023-07-01,2023-07-01,71,264,20,284
P001,bananas,Fruits,66,0.45,Agrifoods Inc.,3,Notice dinner.,2024-05-22,2024-05-22,69,29.7,1.35,31.05
P006,tomatoes,Vegetables,54,1.25,GreenLeaf Inc.,0,Hit throughout.,2023-05-16,2023-05-14,54,67.5,0,67.5
P002,milk 2l,Dairy,43,3.5,DairyBest Inc.,4,Concern result school difficult.,2024-07-31,2024-08-01,47,150.5,14,164.5
P001,bananas,Fruits,69,0.45,AgriFoods Inc.,1,Family forward style.,2024-04-23,2024-04-23,70,31.05,0.45,31.5
P001,bananas,Fruits,40,0.45,Agrifoods Inc.,5,By whatever would.,2023-08-15,2023-08-13,45,18,2.25,20.25
P001,bananas,Fruits,67,0.45,Agrifoods Inc.,5,Federal.,2023-07-15,2023-07-14,72,30.15,2.25,32.4
P007,eggs dozen,Dairy,16,4,DairyBest Inc.,3,Before name us.,2024-08-14,2024-08-15,19,64,12,76
P003,chicken breast,Meat,67,9.25,Meats-R-Us Inc.,2,Memory student above.,2023-02-26,2023-02-24,69,619.75,18.5,638.25
P004,bread-white,Bakery,75,2.15,BakeHouse Inc.,1,Authority production.,2025-01-27,2025-01-28,76,161.25,2.15,163.4
P005,lettuce,Vegetables,23,1.1,GreenLeaf Inc.,2,Whose.,2025-04-27,2025-04-27,25,25.3,2.2,27.5
P007,eggs dozen,Dairy,39,4,DairyBest Inc.,1,Relate.,2025-01-18,2025-01-18,40,156,4,160
P002,milk 2l,Dairy,62,3.5,DairyBest Inc.,1,List want.,2024-07-09,2024-07-10,63,217,3.5,220.5
P005,lettuce,Vegetables,61,1.1,GreenLeaf Inc.,0,Computer bill.,2025-01-08,2025-01-06,61,67.1,0,67.1
P004,bread-white,Bakery,11,2.15,BakeHouse Inc.,0,Common.,2024-06-13,2024-06-14,11,23.65,0,23.65
P004,bread-white,Bakery,61,2.15,BakeHouse Inc.,5,Represent shake make.,2023-04-17,2023-04-18,66,131.15,10.75,141.9
P005,lettuce,Vegetables,15,1.1,GreenLeaf Inc.,4,Pm pull base.,2024-02-12,2024-02-12,19,16.5,4.4,20.9
P005,lettuce,Vegetables,79,1.1,GreenLeaf Inc.,1,Likely like.,2024-07-09,2024-07-08,80,86.9,1.1,88
P006,tomatoes,Vegetables,79,1.25,GreenLeaf Inc.,5,President employee record whatever.,2025-01-18,2025-01-17,84,98.75,6.25,105
P005,lettuce,Vegetables,20,1.1,GreenLeaf Inc.,3,Clear response carry under.,2023-12-14,2023-12-12,23,22,3.3,25.3
P001,bananas,Fruits,40,0.45,Agrifoods Inc.,3,Make boy green.,2024-01-01,2024-01-01,43,18,1.35,19.35
P005,lettuce,Vegetables,58,1.1,GreenLeaf Inc.,4,Country red.,2024-04-09,2024-04-07,62,63.8,4.4,68.2
P005,lettuce,Vegetables,74,1.1,GreenLeaf Inc.,1,Development station.,2023-06-04,2023-06-03,75,81.4,1.1,82.5
P006,tomatoes,Vegetables,77,1.25,GreenLeaf Inc.,5,Board successful thousand safe.,2023-02-10,2023-02-09,82,96.25,6.25,102.5
P001,bananas,Fruits,59,0.45,Agrifoods Inc.,4,Last necessary.,2024-11-09,2024-11-10,63,26.55,1.8,28.35
P002,milk 2l,Dairy,53,3.5,DairyBest Inc.,2,Act itself.,2023-10-16,2023-10-14,55,185.5,7,192.5
P004,bread-white,Bakery,55,2.15,BakeHouse Inc.,4,International inside.,2023-07-20,2023-07-20,59,118.25,8.6,126.85
P001,bananas,Fruits,33,0.45,Agrifoods Inc.,2,Along age.,2024-12-01,2024-12-01,35,14.85,0.9,15.75
P003,chicken breast,Meat,72,9.25,Meats-R-Us Inc.,2,Him break attorney.,2023-01-16,2023-01-17,74,666,18.5,684.5
P006,tomatoes,Vegetables,75,1.25,GreenLeaf Inc.,0,Democrat war in.,2024-10-02,2024-09-30,75,93.75,0,93.75
P001,bananas,Fruits,40,0.45,Agrifoods Inc.,0,Individual them receive book.,2023-07-23,2023-07-23,40,18,0,18
P001,bananas,Fruits,68,0.45,agrifoods inc.,2,Research sort occur able.,2023-11-30,2023-11-30,70,30.6,0.9,31.5
P002,milk 2l,Dairy,70,3.5,DairyBest Inc.,4,Begin camera.,2025-04-19,2025-04-17,74,245,14,259
P001,bananas,Fruits,29,0.45,Agrifoods Inc.,5,Window unit.,2024-09-26,2024-09-27,34,13.05,2.25,15.3
P006,tomatoes,Vegetables,71,1.25,GreenLeaf Inc.,2,Stuff ready.,2025-05-05,2025-05-04,73,88.75,2.5,91.25
P002,milk 2l,Dairy,63,3.5,DairyBest Inc.,2,Seat lead.,2023-12-07,2023-12-05,65,220.5,7,227.5
P004,bread-white,Bakery,31,2.15,BakeHouse Inc.,5,Choose rock.,2023-10-15,2023-10-14,36,66.65,10.75,77.4
P004,bread-white,Bakery,46,2.15,BakeHouse Inc.,1,Market cause.,2024-01-07,2024-01-08,47,98.9,2.15,101.05
P003,chicken breast,Meat,10,9.25,Meats-R-Us Inc.,0,Knowledge discuss.,2023-01-28,2023-01-27,10,92.5,0,92.5
P006,tomatoes,Vegetables,40,1.25,GreenLeaf Inc.,0,Visit want.,2023-08-25,2023-08-26,40,50,0,50
P003,chicken breast,Meat,14,9.25,Meats-R-Us Inc.,5,Fly identify.,2023-12-15,2023-12-15,19,129.5,46.25,175.75
P003,chicken breast,Meat,59,9.25,Meats-R-Us Inc.,5,Building.,2023-10-19,2023-10-19,64,545.75,46.25,592
P006,tomatoes,Vegetables,47,1.25,GreenLeaf Inc.,1,Talk cold film.,2025-03-19,2025-03-18,48,58.75,1.25,60
P003,chicken breast,Meat,77,9.25,Meats-R-Us Inc.,1,Give ready.,2023-08-03,2023-08-03,78,712.25,9.25,721.5
P002,milk 2l,Dairy,10,3.5,DairyBest Inc.,4,Building interest.,2023-07-23,2023-07-24,14,35,14,49
P002,milk 2l,Dairy,72,3.5,DairyBest Inc.,5,History person.,2024-02-29,2024-03-01,77,252,17.5,269.5
P004,bread-white,Bakery,68,2.15,BakeHouse Inc.,1,Claim participant politics even.,2024-06-17,2024-06-15,69,146.2,2.15,148.35
P006,tomatoes,Vegetables,71,1.25,GreenLeaf Inc.,1,Rise executive me.,2024-01-08,2024-01-07,72,88.75,1.25,90
P001,bananas,Fruits,58,0.45,AgriFoods Inc.,4,Dinner total.,2024-06-09,2024-06-07,62,26.1,1.8,27.9
P007,eggs dozen,Dairy,25,4,DairyBest Inc.,1,Before doctor.,2023-07-06,2023-07-06,26,100,4,104
P005,lettuce,Vegetables,13,1.1,GreenLeaf Inc.,1,Television article successful.,2024-11-02,2024-11-02,14,14.3,1.1,15.4
P001,bananas,Fruits,51,0.45,Agrifoods Inc.,4,Morning.,2025-01-20,2025-01-20,55,22.95,1.8,24.75
P002,milk 2l,Dairy,41,3.5,DairyBest Inc.,4,Work should paper.,2023-11-30,2023-11-29,45,143.5,14,157.5
P001,bananas,Fruits,73,0.45,AgriFoods Inc.,3,Good entire.,2024-05-16,2024-05-15,76,32.85,1.35,34.2
P005,lettuce,Vegetables,24,1.1,GreenLeaf Inc.,3,Throw international subject.,2025-04-12,2025-04-10,27,26.4,3.3,29.7
P005,lettuce,Vegetables,18,1.1,GreenLeaf Inc.,2,Race base you somebody.,2023-06-30,2023-06-28,20,19.8,2.2,22
P002,milk 2l,Dairy,27,3.5,DairyBest Inc.,4,Knowledge drive huge.,2024-05-17,2024-05-17,31,94.5,14,108.5
P001,bananas,Fruits,27,0.45,AgriFoods Inc.,3,May term.,2025-04-11,2025-04-11,30,12.15,1.35,13.5
P001,bananas,Fruits,69,0.45,Agrifoods Inc.,4,Technology.,2023-09-30,2023-09-29,73,31.05,1.8,32.85
P006,tomatoes,Vegetables,33,1.25,GreenLeaf Inc.,4,Information young yet.,2024-06-09,2024-06-10,37,41.25,5,46.25
P003,chicken breast,Meat,59,9.25,Meats-R-Us Inc.,4,Particular happy.,2023-11-07,2023-11-06,63,545.75,37,582.75
P001,bananas,Fruits,36,0.45,AgriFoods Inc.,4,Draw fact.,2023-12-21,2023-12-22,40,16.2,1.8,18
P002,milk 2l,Dairy,13,3.5,DairyBest Inc.,1,Business suffer buy each.,2025-03-08,2025-03-08,14,45.5,3.5,49
P001,bananas,Fruits,16,0.45,agrifoods inc.,5,Fight put.,2023-05-29,2023-05-29,21,7.2,2.25,9.45
P004,bread-white,Bakery,16,2.15,BakeHouse Inc.,5,Education defense.,2024-04-21,2024-04-22,21,34.4,10.75,45.15
P001,bananas,Fruits,15,0.45,agrifoods inc.,5,Near member.,2023-05-14,2023-05-13,20,6.75,2.25,9
P002,milk 2l,Dairy,14,3.5,DairyBest Inc.,1,Detail nearly.,2024-09-29,2024-09-29,15,49,3.5,52.5
P004,bread-white,Bakery,76,2.15,BakeHouse Inc.,2,Material coach.,2024-10-29,2024-10-28,78,163.4,4.3,167.7
P006,tomatoes,Vegetables,53,1.25,GreenLeaf Inc.,4,Because try.,2024-02-09,2024-02-09,57,66.25,5,71.25
P005,lettuce,Vegetables,73,1.1,GreenLeaf Inc.,0,Spend agreement.,2023-12-19,2023-12-20,73,80.3,0,80.3
P002,milk 2l,Dairy,80,3.5,DairyBest Inc.,2,Everybody determine.,2024-03-10,2024-03-10,82,280,7,287
P001,bananas,Fruits,13,0.45,Agrifoods Inc.,3,Of church type.,2025-01-29,2025-01-30,16,5.85,1.35,7.2
P002,milk 2l,Dairy,73,3.5,DairyBest Inc.,1,Source many.,2024-05-07,2024-05-05,74,255.5,3.5,259
P004,bread-white,Bakery,62,2.15,BakeHouse Inc.,1,Newspaper study.,2024-08-26,2024-08-27,63,133.3,2.15,135.45
P003,chicken breast,Meat,38,9.25,Meats-R-Us Inc.,2,Soldier.,2023-06-11,2023-06-12,40,351.5,18.5,370
P003,chicken breast,Meat,67,9.25,Meats-R-Us Inc.,2,Sea agreement success.,2024-02-22,2024-02-20,69,619.75,18.5,638.25
P003,chicken breast,Meat,41,9.25,Meats-R-Us Inc.,0,Memory although car.,2024-03-13,2024-03-11,41,379.25,0,379.25
P001,bananas,Fruits,25,0.45,agrifoods inc.,4,Always civil.,2023-02-14,2023-02-15,29,11.25,1.8,13.05
P002,milk 2l,Dairy,61,3.5,DairyBest Inc.,0,Meet the should.,2023-04-12,2023-04-13,61,213.5,0,213.5
P001,bananas,Fruits,67,0.45,AgriFoods Inc.,4,Agree language compare.,2025-04-12,2025-04-11,71,30.15,1.8,31.95
P001,bananas,Fruits,62,0.45,agrifoods inc.,1,Goal country.,2023-07-21,2023-07-20,63,27.9,0.45,28.35
P001,bananas,Fruits,33,0.45,Agrifoods Inc.,4,Research rather.,2023-01-20,2023-01-18,37,14.85,1.8,16.65
P003,chicken breast,Meat,36,9.25,Meats-R-Us Inc.,0,Accept inside unit.,2024-05-25,2024-05-23,36,333,0,333
P003,chicken breast,Meat,60,9.25,Meats-R-Us Inc.,1,Herself stand around.,2025-05-07,2025-05-08,61,555,9.25,564.25
P006,tomatoes,Vegetables,12,1.25,GreenLeaf Inc.,2,Research glass.,2025-05-23,2025-05-24,14,15,2.5,17.5
P006,tomatoes,Vegetables,18,1.25,GreenLeaf Inc.,0,Similar second agree difficult.,2024-08-28,2024-08-26,18,22.5,0,22.5
P001,bananas,Fruits,40,0.45,Agrifoods Inc.,4,Medical strategy government.,2023-01-22,2023-01-21,44,18,1.8,19.8
P002,milk 2l,Dairy,50,3.5,DairyBest Inc.,0,Nearly skill often.,2024-11-13,2024-11-14,50,175,0,175
P004,bread-white,Bakery,63,2.15,BakeHouse Inc.,4,Term dog.,2024-12-04,2024-12-02,67,135.45,8.6,144.05
P004,bread-white,Bakery,18,2.15,BakeHouse Inc.,2,Usually specific.,2025-04-06,2025-04-06,20,38.7,4.3,43
P004,bread-white,Bakery,79,2.15,BakeHouse Inc.,0,Great move kind.,2023-02-22,2023-02-22,79,169.85,0,169.85
P001,bananas,Fruits,40,0.45,Agrifoods Inc.,5,Summer medical then.,2025-05-22,2025-05-20,45,18,2.25,20.25
P004,bread-white,Bakery,78,2.15,BakeHouse Inc.,0,Natural young structure.,2023-09-24,2023-09-24,78,167.7,0,167.7
P003,chicken breast,Meat,79,9.25,Meats-R-Us Inc.,0,Five guess.,2024-03-26,2024-03-24,79,730.75,0,730.75
P004,bread-white,Bakery,33,2.15,BakeHouse Inc.,3,Still explain prepare.,2024-11-15,2024-11-13,36,70.95,6.45,77.4
P002,milk 2l,Dairy,44,3.5,DairyBest Inc.,4,Team soon certain direction.,2024-06-07,2024-06-07,48,154,14,168
P005,lettuce,Vegetables,16,1.1,GreenLeaf Inc.,4,Cover public.,2024-11-18,2024-11-17,20,17.6,4.4,22
P004,bread-white,Bakery,64,2.15,BakeHouse Inc.,4,Although grow risk.,2023-04-28,2023-04-26,68,137.6,8.6,146.2
P005,lettuce,Vegetables,58,1.1,GreenLeaf Inc.,3,Certain example.,2023-08-18,2023-08-18,61,63.8,3.3,67.1
P005,lettuce,Vegetables,58,1.1,GreenLeaf Inc.,1,They industry level.,2024-03-09,2024-03-07,59,63.8,1.1,64.9
P004,bread-white,Bakery,29,2.15,BakeHouse Inc.,0,Contain interest safe.,2024-06-06,2024-06-07,29,62.35,0,62.35
P002,milk 2l,Dairy,62,3.5,DairyBest Inc.,4,Population race.,2023-12-31,2023-12-31,66,217,14,231
P004,bread-white,Bakery,64,2.15,BakeHouse Inc.,0,Rule method.,2024-09-08,2024-09-08,64,137.6,0,137.6
P007,eggs dozen,Dairy,55,4,DairyBest Inc.,4,Food simple trial.,2025-01-12,2025-01-12,59,220,16,236
P002,milk 2l,Dairy,62,3.5,DairyBest Inc.,2,Game answer according.,2023-08-06,2023-08-07,64,217,7,224
P005,lettuce,Vegetables,61,1.1,GreenLeaf Inc.,5,My challenge particular.,2024-06-08,2024-06-07,66,67.1,5.5,72.6
P004,bread-white,Bakery,25,2.15,BakeHouse Inc.,3,Wife dog relationship despite.,2023-05-29,2023-05-29,28,53.75,6.45,60.2
P001,bananas,Fruits,61,0.45,Agrifoods Inc.,3,Mission.,2025-03-16,2025-03-17,64,27.45,1.35,28.8
P005,lettuce,Vegetables,79,1.1,GreenLeaf Inc.,5,Gas see huge push.,2024-07-07,2024-07-05,84,86.9,5.5,92.4
P003,chicken breast,Meat,44,9.25,Meats-R-Us Inc.,0,Politics often sort.,2023-03-23,2023-03-23,44,407,0,407
P003,chicken breast,Meat,78,9.25,Meats-R-Us Inc.,1,Professional mouth.,2024-07-15,2024-07-13,79,721.5,9.25,730.75
P005,lettuce,Vegetables,21,1.1,GreenLeaf Inc.,4,Office reveal.,2024-01-25,2024-01-26,25,23.1,4.4,27.5
P001,bananas,Fruits,20,0.45,Agrifoods Inc.,5,Nice play.,2023-03-16,2023-03-14,25,9,2.25,11.25
P003,chicken breast,Meat,26,9.25,Meats-R-Us Inc.,4,Street good.,2023-09-11,2023-09-12,30,240.5,37,277.5
P001,bananas,Fruits,48,0.45,Agrifoods Inc.,2,Account effort new.,2023-02-21,2023-02-20,50,21.6,0.9,22.5
P003,chicken breast,Meat,45,9.25,Meats-R-Us Inc.,5,Shake wear.,2024-01-23,2024-01-21,50,416.25,46.25,462.5
P004,bread-white,Bakery,65,2.15,BakeHouse Inc.,0,Statement property gas.,2023-02-22,2023-02-21,65,139.75,0,139.75
P004,bread-white,Bakery,53,2.15,BakeHouse Inc.,0,Exist wish.,2025-02-14,2025-02-13,53,113.95,0,113.95
P007,eggs dozen,Dairy,64,4,DairyBest Inc.,2,Upon region event.,2024-06-04,2024-06-02,66,256,8,264
P007,eggs dozen,Dairy,47,4,DairyBest Inc.,3,How direction.,2024-03-05,2024-03-04,50,188,12,200
P001,bananas,Fruits,30,0.45,Agrifoods Inc.,0,Card why.,2024-12-12,2024-12-12,30,13.5,0,13.5
P004,bread-white,Bakery,49,2.15,BakeHouse Inc.,2,Simple.,2024-12-10,2024-12-11,51,105.35,4.3,109.65
P002,milk 2l,Dairy,21,3.5,DairyBest Inc.,4,Large result money.,2023-10-17,2023-10-15,25,73.5,14,87.5
P007,eggs dozen,Dairy,55,4,DairyBest Inc.,0,Perform order.,2023-03-25,2023-03-23,55,220,0,220
P007,eggs dozen,Dairy,64,4,DairyBest Inc.,5,Through road behavior.,2023-09-26,2023-09-27,69,256,20,276
P003,chicken breast,Meat,53,9.25,Meats-R-Us Inc.,2,Reason dream both.,2023-08-22,2023-08-23,55,490.25,18.5,508.75
P003,chicken breast,Meat,44,9.25,Meats-R-Us Inc.,5,Risk newspaper arrive those.,2023-09-18,2023-09-17,49,407,46.25,453.25
P006,tomatoes,Vegetables,28,1.25,GreenLeaf Inc.,0,Leave experience.,2024-04-23,2024-04-23,28,35,0,35
P007,eggs dozen,Dairy,20,4,DairyBest Inc.,3,Allow drive.,2024-07-05,2024-07-04,23,80,12,92
P002,milk 2l,Dairy,78,3.5,DairyBest Inc.,1,Nation concern.,2023-02-02,2023-02-01,79,273,3.5,276.5
P007,eggs dozen,Dairy,79,4,DairyBest Inc.,1,Time realize main.,2023-08-25,2023-08-24,80,316,4,320
P001,bananas,Fruits,75,0.45,Agrifoods Inc.,3,Use action maybe.,2023-02-07,2023-02-06,78,33.75,1.35,35.1
P007,eggs dozen,Dairy,78,4,DairyBest Inc.,5,Bar central.,2024-06-28,2024-06-28,83,312,20,332
P001,bananas,Fruits,40,0.45,Agrifoods Inc.,0,Challenge as whether.,2023-01-17,2023-01-16,40,18,0,18
P005,lettuce,Vegetables,77,1.1,GreenLeaf Inc.,1,Thousand chance behind him.,2024-08-15,2024-08-16,78,84.7,1.1,85.8
P004,bread-white,Bakery,71,2.15,BakeHouse Inc.,3,Republican pressure.,2024-08-17,2024-08-15,74,152.65,6.45,159.1
P007,eggs dozen,Dairy,42,4,DairyBest Inc.,1,Relate.,2023-04-02,2023-04-02,43,168,4,172
P007,eggs dozen,Dairy,32,4,DairyBest Inc.,4,Ready store.,2023-06-10,2023-06-10,36,128,16,144
P001,bananas,Fruits,11,0.45,AgriFoods Inc.,1,Maintain quickly court market.,2023-02-14,2023-02-15,12,4.95,0.45,5.4
P001,bananas,Fruits,47,0.45,Agrifoods Inc.,3,Feeling course should.,2024-07-13,2024-07-14,50,21.15,1.35,22.5
P003,chicken breast,Meat,20,9.25,Meats-R-Us Inc.,0,Staff bag stuff.,2023-11-25,2023-11-23,20,185,0,185
P003,chicken breast,Meat,50,9.25,Meats-R-Us Inc.,0,Nothing trial conference.,2023-11-12,2023-11-13,50,462.5,0,462.5
P006,tomatoes,Vegetables,48,1.25,GreenLeaf Inc.,5,Happy everything key.,2024-02-08,2024-02-07,53,60,6.25,66.25
P005,lettuce,Vegetables,61,1.1,GreenLeaf Inc.,4,Conference will image television.,2023-11-30,2023-11-28,65,67.1,4.4,71.5
P005,lettuce,Vegetables,34,1.1,GreenLeaf Inc.,4,Indeed reflect risk.,2023-01-16,2023-01-16,38,37.4,4.4,41.8
P006,tomatoes,Vegetables,30,1.25,GreenLeaf Inc.,3,Instead prepare movie.,2024-08-04,2024-08-04,33,37.5,3.75,41.25
P005,lettuce,Vegetables,70,1.1,GreenLeaf Inc.,5,Official science help.,2024-06-15,2024-06-16,75,77,5.5,82.5
P003,chicken breast,Meat,33,9.25,Meats-R-Us Inc.,0,Life tell may.,2025-04-01,2025-04-02,33,305.25,0,305.25
P001,bananas,Fruits,65,0.45,Agrifoods Inc.,2,Surface.,2023-03-31,2023-03-31,67,29.25,0.9,30.15
P004,bread-white,Bakery,47,2.15,BakeHouse Inc.,5,Staff drive.,2024-05-14,2024-05-13,52,101.05,10.75,111.8
P002,milk 2l,Dairy,22,3.5,DairyBest Inc.,5,Many six.,2025-03-12,2025-03-13,27,77,17.5,94.5
P004,bread-white,Bakery,30,2.15,BakeHouse Inc.,3,Throughout choose water.,2023-09-29,2023-09-30,33,64.5,6.45,70.95
P007,eggs dozen,Dairy,56,4,DairyBest Inc.,1,Worry realize language.,2024-12-26,2024-12-25,57,224,4,228
P004,bread-white,Bakery,50,2.15,BakeHouse Inc.,4,Increase sense these.,2025-05-03,2025-05-03,54,107.5,8.6,116.1
P003,chicken breast,Meat,31,9.25,Meats-R-Us Inc.,1,Visit.,2023-02-24,2023-02-24,32,286.75,9.25,296
P005,lettuce,Vegetables,10,1.1,GreenLeaf Inc.,3,Beyond he.,2023-12-02,2023-12-02,13,11,3.3,14.3
P006,tomatoes,Vegetables,21,1.25,GreenLeaf Inc.,3,Billion we safe.,2024-04-09,2024-04-08,24,26.25,3.75,30
P001,bananas,Fruits,17,0.45,AgriFoods Inc.,4,Worker side compare.,2023-03-02,2023-03-02,21,7.65,1.8,9.45
P007,eggs dozen,Dairy,50,4,DairyBest Inc.,0,Western discuss over.,2024-11-04,2024-11-03,50,200,0,200
P001,bananas,Fruits,35,0.45,Agrifoods Inc.,3,Pattern give finally.,2025-04-21,2025-04-20,38,15.75,1.35,17.1
P004,bread-white,Bakery,74,2.15,BakeHouse Inc.,2,In shoulder.,2023-09-21,2023-09-20,76,159.1,4.3,163.4
P007,eggs dozen,Dairy,62,4,DairyBest Inc.,4,Decide produce reflect.,2024-08-05,2024-08-04,66,248,16,264
P003,chicken breast,Meat,24,9.25,Meats-R-Us Inc.,5,Product region author.,2023-10-13,2023-10-13,29,222,46.25,268.25
P002,milk 2l,Dairy,38,3.5,DairyBest Inc.,0,Interest resource.,2023-12-27,2023-12-27,38,133,0,133
P003,chicken breast,Meat,53,9.25,Meats-R-Us Inc.,1,Method weight cold leader.,2024-06-22,2024-06-20,54,490.25,9.25,499.5
P004,bread-white,Bakery,67,2.15,BakeHouse Inc.,4,Will would.,2023-02-10,2023-02-09,71,144.05,8.6,152.65
P001,bananas,Fruits,16,0.45,AgriFoods Inc.,3,Smile.,2023-12-07,2023-12-05,19,7.2,1.35,8.55
P005,lettuce,Vegetables,20,1.1,GreenLeaf Inc.,3,Senior local.,2023-12-10,2023-12-10,23,22,3.3,25.3
P001,bananas,Fruits,51,0.45,Agrifoods Inc.,3,Represent conference.,2024-07-06,2024-07-07,54,22.95,1.35,24.3
P001,bananas,Fruits,69,0.45,AgriFoods Inc.,3,Take young certainly.,2023-03-27,2023-03-27,72,31.05,1.35,32.4
P006,tomatoes,Vegetables,16,1.25,GreenLeaf Inc.,1,That player.,2024-04-02,2024-03-31,17,20,1.25,21.25
P003,chicken breast,Meat,20,9.25,Meats-R-Us Inc.,0,Fight hold.,2025-04-17,2025-04-17,20,185,0,185
P007,eggs dozen,Dairy,17,4,DairyBest Inc.,3,Young six back.,2025-03-22,2025-03-23,20,68,12,80
P003,chicken breast,Meat,46,9.25,Meats-R-Us Inc.,3,Find consumer.,2023-02-02,2023-02-02,49,425.5,27.75,453.25
P005,lettuce,Vegetables,55,1.1,GreenLeaf Inc.,4,Know question.,2024-07-17,2024-07-17,59,60.5,4.4,64.9
P003,chicken breast,Meat,37,9.25,Meats-R-Us Inc.,4,Lawyer scene they ever.,2023-05-09,2023-05-10,41,342.25,37,379.25
P007,eggs dozen,Dairy,57,4,DairyBest Inc.,2,Employee collection.,2025-02-09,2025-02-07,59,228,8,236
P001,bananas,Fruits,11,0.45,Agrifoods Inc.,3,Operation mention hospital.,2024-02-21,2024-02-22,14,4.95,1.35,6.3
P004,bread-white,Bakery,71,2.15,BakeHouse Inc.,5,Director pass hand set.,2025-01-05,2025-01-04,76,152.65,10.75,163.4
P006,tomatoes,Vegetables,49,1.25,GreenLeaf Inc.,2,Learn position soldier.,2023-07-17,2023-07-18,51,61.25,2.5,63.75
P004,bread-white,Bakery,52,2.15,BakeHouse Inc.,1,Nor high.,2024-01-21,2024-01-22,53,111.8,2.15,113.95
P002,milk 2l,Dairy,42,3.5,DairyBest Inc.,3,Force music.,2024-01-26,2024-01-24,45,147,10.5,157.5
P005,lettuce,Vegetables,29,1.1,GreenLeaf Inc.,1,Measure art matter.,2023-03-03,2023-03-04,30,31.9,1.1,33
P005,lettuce,Vegetables,15,1.1,GreenLeaf Inc.,0,Head piece song.,2023-02-12,2023-02-10,15,16.5,0,16.5
P001,bananas,Fruits,21,0.45,agrifoods inc.,3,For president fine.,2023-06-04,2023-06-05,24,9.45,1.35,10.8
P004,bread-white,Bakery,51,2.15,BakeHouse Inc.,1,Force realize.,2023-12-11,2023-12-09,52,109.65,2.15,111.8
P004,bread-white,Bakery,40,2.15,BakeHouse Inc.,1,Third office lose.,2023-02-19,2023-02-17,41,86,2.15,88.15
P005,lettuce,Vegetables,42,1.1,GreenLeaf Inc.,3,Provide decade.,2023-07-11,2023-07-11,45,46.2,3.3,49.5
P001,bananas,Fruits,30,0.45,agrifoods inc.,4,Rock fund.,2023-04-06,2023-04-04,34,13.5,1.8,15.3
P006,tomatoes,Vegetables,18,1.25,GreenLeaf Inc.,4,Hope fund.,2025-03-27,2025-03-25,22,22.5,5,27.5
P005,lettuce,Vegetables,23,1.1,GreenLeaf Inc.,4,Yard prevent.,2023-04-08,2023-04-07,27,25.3,4.4,29.7
P005,lettuce,Vegetables,69,1.1,GreenLeaf Inc.,3,Dark phone fast.,2023-03-27,2023-03-25,72,75.9,3.3,79.2
